name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Mercedes-Benz S-Class S 350 CDI,2017,0.5837512955114046,0.019910983301531567,Diesel,Dealer,Automatic,First Owner,0.3214285714285714,0.7929530201342281,0.678649237472767,0.619108280254777,5.0
BMW 5 Series 523i,2010,0.09478444385311496,0.030586886601571897,Petrol,Dealer,Automatic,Second Owner,0.2571428571428572,0.6285234899328859,0.3191721132897604,0.31337579617834393,5.0
Hyundai Elantra S,2016,0.07773329210297973,0.021139559474948905,Petrol,Dealer,Manual,First Owner,0.3880952380952381,0.3936241610738255,0.31236383442265797,0.22038216560509552,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,0.26028091672207454,0.0038123989602009104,Diesel,Dealer,Automatic,First Owner,0.32380952380952377,0.46140939597315433,0.39270152505446626,0.5426751592356688,5.0
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,0.07833509745886685,0.004659692872902524,Petrol,Dealer,Manual,First Owner,0.40476190476190477,0.19261744966442954,0.20615468409586063,0.21146496815286622,5.0
Volkswagen Vento Petrol Highline,2011,0.034603908264402385,0.02075827721423318,Petrol,Individual,Manual,First Owner,0.3580952380952381,0.3268456375838926,0.1928104575163399,0.18980891719745221,5.0
Hyundai Elantra SX,2012,0.05215656447777688,0.040246037206370294,Petrol,Individual,Manual,First Owner,0.3880952380952381,0.3936241610738255,0.31236383442265797,0.22038216560509552,5.0
Skoda Rapid 1.6 MPI AT Elegance,2016,0.061685149279323045,0.004659692872902524,Petrol,Dealer,Automatic,First Owner,0.3404761904761905,0.3268456375838926,0.1925381263616558,0.18980891719745221,5.0
Mercedes-Benz CLA 200 CGI Sport,2018,0.25275834977348544,0.0076252215673581715,Petrol,Dealer,Automatic,First Owner,0.3580952380952381,0.458724832214765,0.409041394335512,0.3770700636942675,5.0
Maruti Ertiga ZXI,2014,0.057071308217521745,0.01952970104081584,Petrol,Dealer,Manual,First Owner,0.3814285714285714,0.2513422818791946,0.1658496732026144,0.16050955414012738,7.0
Mercedes-Benz New C-Class C 200 AVANTGARDE,2017,0.2678034836706636,0.006777927654656558,Petrol,Dealer,Automatic,First Owner,0.35095238095238096,0.458724832214765,0.40370370370370373,0.3770700636942675,5.0
Honda City V AT,2017,0.08475435458832953,0.0076252215673581715,Petrol,Dealer,Automatic,First Owner,0.3714285714285714,0.2929530201342282,0.2273965141612201,0.18089171974522292,5.0
Toyota Glanza V CVT,2019,0.08676027214039397,0.004089464069654338,Petrol,Dealer,Automatic,First Owner,0.46571428571428564,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Alto K10 VXI,2011,0.01454372973483152,0.004659692872902524,Petrol,Dealer,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Maruti Swift VXI,2012,0.031093377021727483,0.010294197392368254,Petrol,Dealer,Manual,First Owner,0.505,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Toyota Innova Crysta 2.8 ZX AT BSIV,2016,0.14994993480943483,0.017861802973662712,Diesel,Dealer,Automatic,Second Owner,0.2704761904761904,0.7151006711409396,0.377723311546841,0.45350318471337575,7.0
Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018,0.09979948848550768,0.0033887520038501035,Diesel,Dealer,Automatic,First Owner,0.5119047619047619,0.2929530201342282,0.20615468409586063,0.32611464968152865,5.0
BMW 3 Series 320d Luxury Line,2016,0.21263799271434378,0.012708985043567853,Diesel,Dealer,Automatic,First Owner,0.5402380952380952,0.46006711409395973,0.4281045751633987,0.5044585987261146,5.0
Toyota Camry 2.5 Hybrid,2016,0.1875627695523802,0.017369101563426727,Petrol,Dealer,Automatic,First Owner,0.45619047619047615,0.6275167785234899,0.34014161220043576,0.2662420382165605,5.0
BMW 5 Series 520d Luxury Line,2016,0.28786366220023446,0.00508333982925333,Diesel,Dealer,Automatic,First Owner,0.43142857142857144,0.46006711409395973,0.4281045751633987,0.5044585987261146,5.0
Toyota Camry W4 (AT),2009,0.042126475212991454,0.03007851025395093,Petrol,Dealer,Automatic,First Owner,0.28809523809523807,0.5832214765100671,0.3592047930283225,0.2802547770700637,5.0
Maruti Ertiga BSIV ZXI Plus,2016,0.08224683227213318,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.41666666666666663,0.2513422818791946,0.1587690631808279,0.16050955414012738,7.0
Volvo XC90 T8 Excellence BSIV,2017,0.9999999999999999,0.012708985043567853,Petrol,Individual,Automatic,First Owner,1.0,0.45134228187919456,1.0,0.8101910828025477,4.0
Volkswagen Vento Diesel Highline,2011,0.027081341315813308,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.489047619047619,0.3268456375838926,0.1928104575163399,0.31337579617834393,5.0
Ford Figo Aspire 1.2 Ti-VCT Trend,2018,0.05466408679397324,0.004024222438376314,Petrol,Individual,Manual,First Owner,0.43238095238095237,0.19194630872483223,0.1470588235294118,0.1375796178343949,5.0
Ford Figo Diesel LXI,2011,0.013039216345113708,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.47619047619047616,0.2600671140939598,0.09586056644880177,0.1987261146496815,5.0
Maruti Swift VXI Optional,2015,0.048646033235101985,0.015505054955483178,Petrol,Individual,Manual,First Owner,0.48571428571428565,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Wagon R AMT VXI,2015,0.0361084216541202,0.021181924170583986,Petrol,Individual,Automatic,Second Owner,0.48833333333333334,0.12550335570469798,0.0931372549019608,0.10955414012738852,5.0
Hyundai i20 Magna 1.2,2016,0.05215656447777688,0.005930633741954944,Petrol,Individual,Manual,Second Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Maruti 800 Std,1999,0.0010031092273711912,0.01694545460707592,Petrol,Individual,Manual,Second Owner,0.38333333333333336,0.057718120805369116,0.011437908496732041,0.07006369426751592,4.0
Maruti Ritz VDi,2010,0.019057269903984965,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.5023809523809524,0.2093959731543624,0.11192810457516343,0.13885350318471337,5.0
Hyundai Grand i10 Magna,2015,0.0396189528967951,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Volkswagen Ameo 1.0 MPI Trendline,2019,0.045135501992427086,0.0055069867856041375,Petrol,Individual,Manual,First Owner,0.46285714285714286,0.12583892617449663,0.11492374727668848,0.11592356687898088,5.0
Hyundai Grand i10 Sportz,2014,0.037111430580598744,0.025418393734092055,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Maruti Swift Dzire VXI,2014,0.045837608240962065,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.45476190476190476,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Hyundai Xcent 1.2 Kappa S,2016,0.03570721808352878,0.018640042432479145,Petrol,Individual,Manual,Second Owner,0.45476190476190476,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Honda City 1.5 EXI,2005,0.007021162786242449,0.05083721111514047,Petrol,Individual,Manual,Second Owner,0.30952380952380953,0.2916107382550335,0.18300653594771243,0.011464968152866243,5.0
Toyota Corolla Altis Diesel D4DG,2010,0.027081341315813308,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.5102380952380952,0.2483221476510067,0.1481481481481482,0.25605095541401274,5.0
Daewoo Matiz SD,2000,0.007021162786242449,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.44047619047619047,0.057718120805369116,0.05501089324618737,0.08535031847133757,5.0
Toyota Fortuner 4x2 Manual,2014,0.17251763565520203,0.012708985043567853,Diesel,Individual,Manual,Second Owner,0.30952380952380953,0.7912751677852348,0.3695533769063181,0.43184713375796174,7.0
Mahindra KUV 100 mFALCON G80 K8,2016,0.042126475212991454,0.006354280698305751,Petrol,Individual,Manual,Second Owner,0.4321428571428571,0.19261744966442954,0.1339869281045752,0.14140127388535031,6.0
Tata Zest Quadrajet 1.3 75PS XM,2017,0.046138510918905626,0.03812780242461626,Diesel,Individual,Manual,First Owner,0.5464285714285714,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Honda City 1.5 S MT,2009,0.03159488148496675,0.019910983301531567,Petrol,Individual,Manual,Second Owner,0.40476190476190477,0.2929530201342282,0.23202614379084974,0.18089171974522292,5.0
Maruti Zen LXI,2005,0.0055166493965246345,0.03812780242461626,Petrol,Individual,Manual,First Owner,0.4119047619047619,0.12382550335570472,0.07407407407407408,0.09426751592356687,5.0
Maruti Wagon R VXI BS IV with ABS,2010,0.018555765440745692,0.05109139928895095,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Hyundai Verna Transform SX VTVT,2010,0.029087359168770397,0.04236427198812433,Petrol,Individual,Manual,Third Owner,0.3857142857142857,0.3271812080536912,0.1917211328976035,0.012738853503184714,5.0
Maruti Swift Dzire VXI,2016,0.043129383838577354,0.025418393734092055,Petrol,Individual,Manual,Second Owner,0.49642857142857144,0.19228187919463088,0.13709150326797387,0.14140127388535031,5.0
Hyundai Getz GLS,2005,0.0035106315435675483,0.03643321459921303,Petrol,Individual,Manual,First Owner,0.36428571428571427,0.24060402684563756,0.13671023965141615,0.14140127388535031,5.0
Hyundai Elite i20 Sportz Plus BSIV,2020,0.06920771622791212,0.0021178111347976833,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14394904458598726,5.0
Maruti Ciaz 1.3 Alpha,2017,0.07723178763974047,0.015674513738023498,Diesel,Individual,Manual,First Owner,0.6688095238095237,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Tata Tigor 1.2 Revotron XZ,2019,0.04914753769834126,0.005930633741954944,Petrol,Individual,Manual,First Owner,0.48333333333333334,0.1929530201342282,0.13943355119825712,0.14012738853503184,5.0
Maruti Ertiga VDI,2015,0.055165591257212515,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.4945238095238095,0.2093959731543624,0.15239651416122008,0.24968152866242038,7.0
Honda City i VTEC S,2015,0.0571716091101696,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.4142857142857142,0.2929530201342282,0.23011982570806105,0.17961783439490445,5.0
Honda Brio S MT,2014,0.026078332389334765,0.025418393734092055,Petrol,Individual,Manual,Second Owner,0.4619047619047618,0.19261744966442954,0.1470588235294118,0.1337579617834395,5.0
Maruti Wagon R LXI CNG,2016,0.03309939487468457,0.021181924170583986,CNG,Individual,Manual,First Owner,0.6333333333333333,0.12550335570469798,0.06906318082788672,0.0929936305732484,5.0
Maruti Swift Dzire VXI,2017,0.05215656447777688,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.49642857142857144,0.19228187919463088,0.13709150326797387,0.14140127388535031,5.0
Hyundai i20 Sportz 1.2,2013,0.034603908264402385,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.44047619047619047,0.19228187919463088,0.13630174291938996,0.13885350318471337,5.0
Maruti Wagon R AMT VXI,2018,0.03911744843355583,0.014827219825321886,Petrol,Individual,Automatic,First Owner,0.48833333333333334,0.12550335570469798,0.0931372549019608,0.10955414012738852,5.0
Maruti Swift Dzire VXI 1.2,2017,0.05215656447777688,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.505,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Alto 800 LXI,2018,0.02407231453637768,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.588095238095238,0.057718120805369116,0.0394880174291939,0.08280254777070063,5.0
Maruti Swift Dzire AMT VXI BS IV,2018,0.06720169837495503,0.0033040226125799423,Petrol,Individual,Automatic,First Owner,0.5238095238095237,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Swift VXI Optional,2017,0.04714151984538417,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.48571428571428565,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Tata Hexa XE,2019,0.12236718933127488,0.006354280698305751,Diesel,Individual,Manual,First Owner,0.41904761904761906,0.5218120805369127,0.313562091503268,0.4025477707006369,7.0
Hyundai i20 Magna,2013,0.029087359168770397,0.013292346902462913,Petrol,Individual,Manual,Second Owner,0.44047619047619047,0.19228187919463088,0.13630174291938996,0.13885350318471337,5.0
Maruti Swift Dzire VDI,2018,0.06720169837495503,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Maruti Wagon R VXI BS IV,2015,0.026078332389334765,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.48833333333333334,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Toyota Corolla Altis 1.8 VL AT,2012,0.05215656447777688,0.04236427198812433,Petrol,Individual,Automatic,First Owner,0.3459523809523809,0.39261744966442946,0.286764705882353,0.21528662420382164,5.0
Honda Brio S MT,2012,0.023570810073138406,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.4619047619047618,0.19261744966442954,0.1470588235294118,0.1337579617834395,5.0
Maruti Baleno Alpha Automatic,2018,0.08024081441917609,0.0021178111347976833,Petrol,Individual,Automatic,First Owner,0.5095238095238095,0.19228187919463088,0.1369825708061002,0.14140127388535031,5.0
Tata Safari Storme EX,2017,0.07723178763974047,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.3357142857142857,0.5218120805369127,0.313562091503268,0.4025477707006369,7.0
Maruti Alto LXi,2011,0.013039216345113708,0.010590750261813818,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Renault KWID RXT,2018,0.03059187255848821,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.5992857142857143,0.05872483221476513,0.05582788671023965,0.08662420382165605,5.0
Datsun GO T BSIV,2017,0.02999006720260108,0.033891332861108195,Petrol,Individual,Manual,Second Owner,0.4911904761904761,0.19261744966442954,0.0931372549019608,0.12738853503184713,5.0
Maruti Vitara Brezza VDi Option,2017,0.0747242653235441,0.03177309807935416,Diesel,Individual,Manual,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Hyundai Xcent 1.2 VTVT SX,2020,0.049548741268932675,0.013556278956269466,Petrol,Individual,Manual,First Owner,0.4795238095238095,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Maruti Alto 800 LXI,2015,0.02156479222018132,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.5414285714285714,0.057718120805369116,0.0394880174291939,0.08280254777070063,5.0
Hyundai i20 1.2 Sportz,2012,0.02457381899961695,0.03939874329366868,Petrol,Individual,Manual,Second Owner,0.40476190476190477,0.19228187919463088,0.12854030501089325,0.008917197452229297,5.0
Tata Zest Revotron 1.2 XT,2018,0.04914753769834126,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.41833333333333333,0.19093959731543622,0.15223311546840962,0.1732484076433121,5.0
Nissan Sunny XL,2014,0.05215656447777688,0.015674513738023498,Petrol,Individual,Manual,First Owner,0.4035714285714285,0.2932885906040268,0.17674291938997827,0.16560509554140126,5.0
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,0.08826488583100443,0.006354280698305751,Petrol,Individual,Manual,First Owner,0.40476190476190477,0.2929530201342282,0.24117647058823533,0.1859872611464968,5.0
Nissan Micra Active XV S,2015,0.027081341315813308,0.033891332861108195,Petrol,Individual,Manual,First Owner,0.464047619047619,0.19261744966442954,0.09324618736383446,0.12738853503184713,5.0
Maruti Wagon R LXI Optional,2016,0.032096385948206026,0.0593101502421566,Petrol,Individual,Manual,First Owner,0.48833333333333334,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Mahindra Ssangyong Rexton RX5,2013,0.08726187690452589,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.30547619047619046,0.6953020134228187,0.3518518518518519,0.42802547770700633,7.0
Mahindra Quanto C8,2013,0.027081341315813308,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.40976190476190477,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Maruti Ritz LDi,2010,0.022066296683420594,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.5023809523809524,0.2093959731543624,0.11192810457516343,0.23694267515923564,5.0
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,0.10732205543409674,0.015674513738023498,Diesel,Individual,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Renault KWID RXT,2016,0.02407231453637768,0.018640042432479145,Petrol,Individual,Manual,First Owner,0.5992857142857143,0.05872483221476513,0.05582788671023965,0.08662420382165605,5.0
Maruti Ertiga VDI,2015,0.06118364481608378,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.4945238095238095,0.2093959731543624,0.15239651416122008,0.24968152866242038,7.0
Mahindra XUV500 W4,2015,0.06218665374256231,0.0529554458968945,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Maruti Eeco 5 Seater AC BSIV,2017,0.038114339206184636,0.005718810263779541,Petrol,Individual,Manual,First Owner,0.3659523809523809,0.19194630872483223,0.10947712418300655,0.12356687898089172,5.0
Hyundai Santro Xing GLS,2011,0.013540720808352977,0.03177309807935416,Petrol,Individual,Manual,First Owner,0.4266666666666667,0.15503355704697988,0.0797930283224401,0.11719745222929936,5.0
Hyundai Accent GLE,2007,0.005015144933285363,0.05083721111514047,Petrol,Individual,Manual,Second Owner,0.3142857142857142,0.2922818791946309,0.16666666666666669,0.010191082802547772,5.0
Mahindra XUV500 W8 2WD,2012,0.05065205108805907,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,0.06720169837495503,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.3092857142857143,0.6275167785234899,0.18455882352941178,0.24968152866242038,7.0
Maruti Swift Dzire VDI,2013,0.05215656447777688,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
